Right Speed, Left Speed
364.2747172803096, 334.25911614249463
364.27439473064004, 334.2587935957283
364.3488713586789, 334.3330791610632
364.3485468393344, 334.3327546446835
364.42420526532703, 334.40821881272217
364.4238787555359, 334.40789230595794
364.5007272506076, 334.48454331058156
364.5003987295968, 334.48421479266045
364.5784455660592, 334.56206086854615
364.57811501305446, 334.56173031869463
364.6573684644369, 334.64077970134724
364.6570358586628, 334.64044709879045
364.73750419982076, 334.72070802465
364.7371695205006, 334.72037334861193
364.81886102749274, 334.8018540549316
364.81852425384864, 334.80151728463494
364.9014472040175, 334.884226009561
364.9011083152701, 334.8838871242272
364.98527098725157, 334.9678321068089
364.98492996262047, 334.967491085658
365.0703406363244, 335.05268056582764
365.0699974550277, 335.0523373880786
365.15666441163495, 335.1387796066493
365.1563190528896, 335.1384342515196
365.2442505749433, 335.2261374502752
365.2439030179649, 335.2257898969811
365.3331073892383, 335.3147623185453
365.33275761324103, 335.3144125463017
365.4232431189242, 335.40466243432405
365.42289110312095, 335.4043104223444
365.5146660296423, 335.4958460213217
365.51431175324467, 335.49549174881827
365.6073843884055, 335.58832130422934
365.60702783062357, 335.5879647504129
365.70140646360016, 335.6820965087202
365.7010476036428, 335.6817376528001
365.7967405249507, 335.7771798614146
365.7963793420252, 335.77681868259896
365.89339484346027, 335.87357958982074
365.8930313167727, 335.87321606731615
365.9913776916298, 335.9713039225526
365.9910118003846, 335.97093803556425
366.0906973432737, 336.07036108914673
366.09032906667403, 336.0699928168785
366.1913620735342, 336.17075932007634
366.1909913907818, 336.1703886417305
366.2933801590989, 336.27250684696816
366.2930070493939, 336.2721337417455
366.3967598779257, 336.3756119023281
366.3963843204669, 336.375236349428
366.501509509378, 336.4800827196757
366.5011314833626, 336.47970469829613
366.6076373343915, 336.58592753371136
366.6072568190153, 336.58554702304866
366.71515163514596, 336.693154579988
366.71476860960314, 336.69277155923714
366.824060695334, 336.8017720951794
366.82367513881735, 336.80138654353374
366.93437280017645, 336.9117883170959
366.93398469187713, 336.91140021374724
367.0460962361682, 337.0232114844301
367.0457055552758, 337.0228208085687
367.15923929140575, 337.13604983708433
367.15884601710843, 337.135656567899
367.27381025548283, 337.25031161606586
367.273414366967, 337.2499157327437
367.38981741928785, 337.3660050632854
367.3894188957386, 337.365606545012
367.5072690753752, 337.48313842192687
367.50686789597563, 337.4827372478862
367.6261735177405, 337.6017199362234
367.62576966167245, 337.6013160855978
367.7465390418386, 337.72175785147556
367.74613248828217, 337.7213513034458
367.8683739447136, 337.84326041418046
367.86796467284717, 337.84285114792556
367.9916865248861, 337.9662358719198
367.9912745138865, 337.9658238666173
368.1164850823555, 338.09069247336186
368.11607031139783, 338.09027770818744
368.24277791879933, 338.2166384684599
368.242360367057, 338.21622092258775
368.37057333727176, 338.3440821081525
368.3701529839166, 338.343661760755
368.49987964253495, 338.4730316446927
368.49945646673706, 338.4726084749405
368.63070514084586, 338.60349533143665
368.6302791217736, 338.60306931849885
368.763058139963, 338.7354814228488
368.76262925678293, 338.7350525458927
368.8969469493549, 338.86899817471146
368.89651518123196, 338.8685664129025
369.0323798800214, 339.0040538439451
369.03194520611873, 339.00361917644716
369.16936524452234, 339.1406566886381
369.1689276440013, 339.1402190946132
369.30791135710075, 339.2788149681688
369.3074708091209, 339.2783744267771
369.4480265335543, 339.4185369430773
369.4475830172735, 339.41809343347734
369.58971909130713, 339.55983087513766
369.58927258588136, 339.5593843764861
369.73299734943646, 339.70270502738396
369.7325478340199, 339.70225551883556
369.87786962866704, 339.8471676641044
369.8774170824121, 339.84671512481225
370.0243442513443, 339.99322705081596
370.02388865340146, 339.9927714599312
370.1724295414958, 340.1408914543235
370.1719708710137, 340.1404327909954
370.32213382477363, 340.2901691426642
370.3216720608991, 340.2897073860403
370.4734654285542, 340.4410683852059
370.4730005504322, 340.4406035144317
370.62643268188674, 340.5935974525964
370.62596466866023, 340.5931294468157
370.78104391543184, 340.7477646167018
370.780572746242, 340.7472934550562
370.93730746171104, 340.9035781508554
370.9368331156971, 340.90310381248486
371.0952316547891, 341.061046329541
371.09475411108826, 341.06056879358346
371.2548248305449, 341.22017742866296
371.2543440682926, 341.2196966742544
371.4160953265214, 341.38097972539634
371.4156113248509, 341.3804957316708
371.57905148209545, 341.5434614983571
371.5785642201382, 341.5429742444466
371.7437016382389, 341.7076310273625
371.7432110951244, 341.7071404923971
371.91005413780516, 341.8734965937178
371.9095602926608, 341.87300275682566
372.0781173253218, 342.0410664800093
372.077620157273, 342.0405693203165
372.24789954711576, 342.210348970229
372.2473990352859, 342.2098484668595
372.41940915135376, 342.38135234981536
372.4189052748643, 342.3808484818913
372.5926544878163, 342.55408490542675
372.5921472257865, 342.5535776520681
372.76764390828157, 342.7285549253262
372.76713323982875, 342.7280442656508
372.9443857661818, 342.9047706990369
372.94387167042123, 342.9042566121606
373.1228884155444, 343.0827405162707
373.1223708715891, 343.0822229813074
373.30315811511275, 343.2624705567585
373.302637102114, 343.26194955279846
373.4845804428349, 343.4433481580733
373.48405595181237, 343.4428236759558
373.6653286985719, 343.62355213876924
373.66480075530046, 343.6230242042375
373.8450557075552, 343.80273642994973
373.8445243441846, 343.80220507515486
374.0237485764231, 343.98088823751107
374.02321382510615, 343.9803534946075
374.2013944124553, 344.15799476706457
374.2008563053481, 344.15745666821
374.37798032357216, 344.33404322393244
374.37743889283405, 344.33350180128764
374.5534934182157, 344.5090208130315
374.55294869600897, 344.5084760987604
374.7279208055717, 344.682914739093
374.72737282406183, 344.68236676536264
374.901249595456, 344.85571220654964
374.9006983868115, 344.85516100552996
375.0734668983368, 345.02740041955695
375.07291249472917, 345.0268460234212
375.24455982545334, 345.1979665821125
375.24400225905725, 345.1974090230367
375.4145154887535, 345.3673978979918
375.41395479174645, 345.36683720815506
375.5833210009258, 345.5356815707817
375.5827572054883, 345.535117782366
375.75096347539517, 345.7028048038751
375.75039661371056, 345.7022379490654
375.91743002644915, 345.86875480059604
375.9168601307037, 345.8681849115802
376.0827077690963, 346.0335187640597
376.08213487147924, 346.0329458730284
376.2467838192803, 346.1970838973845
376.2462079519835, 346.1965080365312
376.4096452936915, 346.35943740350484
376.4090664889097, 346.3588586050259
376.5712793099791, 346.5205664853815
376.5706975999098, 346.51998478147584
376.731672986583, 346.6804583458348
376.7310884034265, 346.67987376870434
376.89081344298484, 346.8391001877943
376.890226018944, 346.8385127696435
377.04868779944576, 346.99647921403704
377.0480975667263, 346.99588898707304
377.2052831773651, 347.15258262754566
377.20469016817526, 347.1519896239783
377.3605866988805, 347.3073976311078
377.35999094543115, 347.3068018831495
377.3593951919818, 347.3062061351912
377.51398702182104, 347.4603129676316
377.5133885563256, 347.4597145074974
377.6666655216486, 347.61251008051227
377.66606437632305, 347.61190894041965
377.8180135701682, 347.76338042489704
377.81740977723115, 347.7627766370661
377.9680182937765, 347.9129112040996
377.9674118854489, 347.9123048007529
378.1166668198421, 348.06108962147266
378.11605782834744, 348.0604806348353
378.26394627693725, 348.20790288063756
378.2633347345014, 348.2072913429369
378.4098437947185, 348.35333818536674
378.4092297335699, 348.3527241288327
378.55434650388423, 348.49738273953943
378.55372995625345, 348.4967661964042
378.69744153645144, 348.6400237474193
378.69682253457154, 348.6394047499175
378.83911602549085, 348.7812484133894
378.8384946015972, 348.7806269937579
378.9793571052834, 348.92104394210776
378.97873329161354, 348.9204201325857
379.11815191138425, 349.0593975385718
379.11752574017805, 349.0587713714006
379.25548758046085, 349.19629640795574
379.2548590839604, 349.19566791537903
379.3913512506137, 349.33172775593215
379.39072046106327, 349.33109697019574
379.5257300610776, 349.46567878837226
379.5250970107235, 349.46504574172417
379.6586111524697, 349.5981367115935
379.65797587356064, 349.5975014362838
379.7899816665551, 349.7290887321266
379.78934419134174, 349.72845126040755
379.91982874673243, 349.85852205719874
379.9191891074674, 349.8578824213245
380.04813953749726, 349.9864238941991
380.04749776643536, 349.98578212642605
380.17490118489894, 350.1127814511335
380.1742573142969, 350.1121375837199
380.30010083615633, 350.23758193624207
380.2994548982729, 350.23693600144827
380.4237256401719, 350.3608125585112
380.42307766726776, 350.36016458859945
380.54576274716146, 350.48246052730457
380.5451127714993, 350.481810554539
380.6661993087623, 350.60251305247095
380.66554736260656, 350.6018611091176
380.7850224781064, 350.72095734441615
380.78436859372334, 350.7203034627429
380.90221940994115, 350.8377806142257
380.90156361959896, 350.83712482650236
381.01777726039506, 350.95297007342856
381.0171195963637, 350.9523124119265
381.13168318715367, 351.0665129341735
381.13102368170496, 351.0658534311661
381.24392434948936, 351.1783964092596
381.2432630348967, 351.17773509702187
381.35448790835835, 351.28860771223196
381.35382481689686, 351.28794462304063
381.4633610260607, 351.39713405704225
381.46269619000725, 351.39646922317564
381.57053086683516, 351.5039626586437
381.56986431846826, 351.50329611238186
381.6759845962697, 351.6090807324008
381.6753163678694, 351.60841250602545
381.7797093818119, 351.71247549459986
381.77903950565997, 351.7118056203942
381.8816923924768, 351.8141341621578
381.8810209008564, 351.8134626724066
381.98192079903794, 351.91404395281097
381.9812477242338, 351.91337087980054
382.08038177400755, 352.0121920850976
382.0797071483059, 352.0115174611158
382.1770624915796, 352.10856577829895
382.1763863472682, 352.10788963563493
382.27195012771085, 352.2031522525214
382.27127249707877, 352.20247462346595
382.3650318602051, 352.29593872878
382.3643527755429, 352.2952596456251
382.45629486862333, 352.3869124289094
382.45561436222295, 352.38623192394857
382.5457263343265, 352.4760605756045
382.5450444384811, 352.4753786811325
382.63331344059145, 352.56337039253964
382.6326301875956, 352.5626871408526
382.7190433725133, 352.6488291042674
382.71835879466283, 352.64814452766274
382.80290331701804, 352.73242393623366
382.80221744661014, 352.7317380670099
382.8848804630147, 352.8141421149289
382.8841933323476, 352.813454985386
382.96496200133237, 352.89397086782407
382.96427364270545, 352.893282510263
383.04313512467445, 352.9718974233269
383.0424455703884, 352.9712078700499
383.11938702776865, 353.04790901093054
383.11869631012524, 353.0472182942409
383.19370490736924, 353.12199286121523
383.19301305867134, 353.1213010134174
383.26607596206594, 353.1941362056582
383.2653830146175, 353.19344325905763
383.33648739264214, 353.26432627699216
383.33579337874806, 353.2636322638954
383.404926401869, 353.3325503089976
383.40423135383526, 353.3318552617121
383.4713801945646, 353.39879553656385
383.47068414469817, 353.3980994873982
383.53583597765385, 353.46304919574766
383.5351389582626, 353.46235217701127
383.59828096010494, 353.5252985237099
383.5975830034977, 353.5246005677131
383.6587023531564, 353.5855307589431
383.65800349164283, 353.5848318979971
