Right Speed, Left Speed
100.00000000000001, 99.99689874578519
99.99999999999999, 99.99379758663831
99.99999999999999, 99.99069652055722
99.99999999999999, 99.98759554647955
100.00000000000003, 99.98449466291477
99.99999999999999, 99.9813938680853
100.0, 99.9782931607164
99.99999999999999, 99.97519253937703
100.00000000000001, 99.97209200229304
100.00000000000001, 99.96899154854738
99.99999999999999, 99.96589117595734
99.99999999999997, 99.96279088369961
100.0, 99.95969067007165
100.00000000000003, 99.95659053345811
99.99999999999999, 99.95349047267598
99.99999999999999, 99.95039048634305
100.0, 99.94729057274272
99.99999999999999, 99.94419073064351
100.00000000000003, 99.94109095880252
100.0, 99.93799125542104
99.99999999999999, 99.9348916196682
100.0, 99.93179204962588
99.99999999999997, 99.92869254433515
100.00000000000001, 99.92559310227598
100.00000000000001, 99.922493722217
100.0, 99.91939440271462
100.00000000000001, 99.91629514273338
99.99999999999999, 99.91319594061156
100.00000000000003, 99.91009679538189
100.0, 99.90699770579658
100.00000000000001, 99.90389867045751
100.00000000000003, 99.90079968824165
100.00000000000004, 99.89770075794672
100.00000000000001, 99.8946018784554
100.00000000000001, 99.89150304852278
100.00000000000001, 99.88840426709434
100.00000000000001, 99.88530553289368
100.00000000000001, 99.88220684521801
100.00000000000004, 99.87910820248482
100.0, 99.87600960397391
100.00000000000001, 99.87291104868767
100.00000000000004, 99.86981253539521
100.00000000000006, 99.86671406333645
100.00000000000007, 99.86361563145692
100.00000000000006, 99.86051723884349
100.00000000000004, 99.85741888470217
100.00000000000007, 99.85432056794986
100.00000000000006, 99.8512222879116
100.00000000000009, 99.84812404376521
100.00000000000007, 99.8450258346991
100.0000000000001, 99.84192765981747
100.00000000000009, 99.83882951876848
100.0000000000001, 99.83573141032144
100.0000000000001, 99.832633334311
100.0000000000001, 99.82953528980175
100.00000000000013, 99.82643727628245
100.00000000000014, 99.82333929322516
100.00000000000014, 99.82024134001719
100.00000000000018, 99.81714341614713
100.00000000000018, 99.81404552137049
100.00000000000018, 99.81094765493788
100.0000000000002, 99.80784981647993
100.0000000000002, 99.80475200609163
100.0000000000002, 99.8016542227742
100.00000000000024, 99.79855646674734
100.00000000000024, 99.7954587376408
100.00000000000027, 99.79236103503409
100.0000000000003, 99.78926335910073
100.00000000000031, 99.78616570941443
100.00000000000033, 99.78306808614249
100.00000000000033, 99.77997048897738
100.00000000000036, 99.77687291818324
100.00000000000037, 99.77377537344043
100.0000000000004, 99.77067785534692
100.00000000000043, 99.76758036352108
100.00000000000041, 99.76448289838463
100.00000000000047, 99.76138546009379
100.00000000000045, 99.75828804901933
100.0000000000005, 99.75519066518126
100.00000000000054, 99.75209330933527
100.00000000000054, 99.74899598143253
100.00000000000058, 99.74589868227996
100.0000000000006, 99.74280141223089
100.00000000000065, 99.739704171746
100.00000000000065, 99.73660696167096
100.00000000000071, 99.73350978226779
100.00000000000074, 99.73041263456939
100.00000000000078, 99.72731551914885
100.00000000000081, 99.72421843691896
100.00000000000084, 99.72112138845296
100.0000000000009, 99.71802437514533
100.00000000000094, 99.71492739740377
100.00000000000097, 99.7118304566167
100.00000000000101, 99.7087335537303
100.00000000000107, 99.70563668976394
100.00000000000111, 99.7025398661106
100.00000000000112, 99.69944308376694
100.00000000000118, 99.69634634415381
100.00000000000124, 99.69324964869757
100.00000000000128, 99.69015299862069
100.00000000000134, 99.68705639541118
100.00000000000139, 99.68395984079538
100.00000000000144, 99.68086333608503
100.00000000000152, 99.67776688309085
100.00000000000159, 99.6746704836114
100.00000000000162, 99.67157413903729
100.0000000000017, 99.66847785164876
100.00000000000175, 99.66538162310195
100.00000000000183, 99.66228545531298
100.00000000000189, 99.6591893504994
100.00000000000196, 99.65609331050884
100.00000000000202, 99.65299733760837
100.00000000000212, 99.64990143424004
100.00000000000219, 99.64680560221173
100.00000000000226, 99.64370984418613
100.00000000000234, 99.64061416273472
100.00000000000243, 99.63751855989095
100.0000000000025, 99.63442303850864
100.00000000000259, 99.63132760138552
100.00000000000269, 99.62823225070122
100.00000000000277, 99.62513698974453
100.00000000000287, 99.62204182108569
100.00000000000296, 99.61894674756059
100.00000000000307, 99.61585177249636
100.00000000000317, 99.61275689860416
100.00000000000325, 99.60966212901874
100.00000000000337, 99.60656746734952
100.00000000000347, 99.60347291644813
100.00000000000357, 99.6003784797143
100.00000000000368, 99.59728416091016
100.00000000000381, 99.59418996313457
100.00000000000392, 99.59109589014882
100.00000000000405, 99.58800194585551
100.00000000000418, 99.58490813339237
100.00000000000428, 99.58181445735201
100.00000000000443, 99.57872092088253
100.00000000000455, 99.57562752844031
100.00000000000469, 99.57253428407824
100.00000000000482, 99.569441191652
100.00000000000496, 99.56634825554836
100.00000000000512, 99.56325548023868
100.00000000000526, 99.5601628697918
100.0000000000054, 99.55707042881457
100.00000000000556, 99.55397816203798
100.00000000000574, 99.55088607388633
100.00000000000588, 99.54779416903312
100.00000000000605, 99.54470245261602
100.00000000000618, 99.54161092911427
100.00000000000635, 99.53851960390308
100.00000000000654, 99.53542848177851
100.00000000000674, 99.53233756797258
100.0000000000069, 99.52924686792623
100.00000000000708, 99.52615638660507
100.00000000000728, 99.5230661297827
100.00000000000746, 99.51997610279774
100.00000000000765, 99.51688631140634
100.00000000000786, 99.51379676103095
100.00000000000806, 99.51070745782877
100.00000000000826, 99.50761840738029
100.00000000000846, 99.50452961591004
100.0000000000087, 99.50144108929703
100.00000000000891, 99.49835283374892
100.00000000000912, 99.49526485569207
100.00000000000935, 99.49217716122101
100.00000000000958, 99.48908975702156
100.00000000000982, 99.48600264950925
