Right, Left
99.92815017640135, 100.00000000000001
99.92815017640135, 100.00000000000001
99.92815017640135, 100.00000000000001
99.92815017640135, 100.00000000000001
99.92815017640135, 100.00000000000001
99.92815017640135, 100.00000000000001
99.85628230884416, 100.00000000000011
99.85628230884416, 100.00000000000011
99.85628230884416, 100.00000000000011
99.85628230884416, 100.00000000000011
99.85628230884416, 100.00000000000011
99.85628230884416, 100.00000000000011
99.78431804319975, 100.00000000000061
99.78431804319975, 100.00000000000061
99.78431804319975, 100.00000000000061
99.78431804319975, 100.00000000000061
99.78431804319975, 100.00000000000061
99.71217892405923, 100.0000000000019
99.71217892405923, 100.0000000000019
99.71217892405923, 100.0000000000019
99.71217892405923, 100.0000000000019
99.71217892405923, 100.0000000000019
99.71217892405923, 100.0000000000019
99.63978622024703, 100.00000000000469
99.63978622024703, 100.00000000000469
99.63978622024703, 100.00000000000469
99.63978622024703, 100.00000000000469
99.63978622024703, 100.00000000000469
99.63978622024703, 100.00000000000469
99.56706075015691, 100.00000000000982
99.56706075015691, 100.00000000000982
99.56706075015691, 100.00000000000982
99.56706075015691, 100.00000000000982
99.56706075015691, 100.00000000000982
99.49392270532863, 100.00000000001832
99.49392270532863, 100.00000000001832
99.49392270532863, 100.00000000001832
99.49392270532863, 100.00000000001832
99.49392270532863, 100.00000000001832
99.49392270532863, 100.00000000001832
99.42029147357322, 100.00000000003152
99.42029147357322, 100.00000000003152
99.42029147357322, 100.00000000003152
99.42029147357322, 100.00000000003152
99.42029147357322, 100.00000000003152
99.42029147357322, 100.00000000003152
99.34608545877984, 100.000000000051
99.34608545877984, 100.000000000051
99.34608545877984, 100.000000000051
99.34608545877984, 100.000000000051
99.34608545877984, 100.000000000051
99.27122189858525, 100.00000000007861
99.27122189858525, 100.00000000007861
99.27122189858525, 100.00000000007861
99.27122189858525, 100.00000000007861
99.27122189858525, 100.00000000007861
99.27122189858525, 100.00000000007861
99.19561667862817, 100.00000000011659
99.19561667862817, 100.00000000011659
99.19561667862817, 100.00000000011659
99.19561667862817, 100.00000000011659
99.19561667862817, 100.00000000011659
99.19561667862817, 100.00000000011659
99.11918414236604, 100.00000000016745
99.11918414236604, 100.00000000016745
99.11918414236604, 100.00000000016745
99.11918414236604, 100.00000000016745
99.11918414236604, 100.00000000016745
99.04183689638252, 100.0000000002341
99.04183689638252, 100.0000000002341
99.04183689638252, 100.0000000002341
99.04183689638252, 100.0000000002341
99.04183689638252, 100.0000000002341
99.04183689638252, 100.0000000002341
98.96348561075253, 100.0000000003201
98.96348561075253, 100.0000000003201
98.96348561075253, 100.0000000003201
98.96348561075253, 100.0000000003201
98.96348561075253, 100.0000000003201
98.96348561075253, 100.0000000003201
98.88403881249157, 100.00000000042934
98.88403881249157, 100.00000000042934
98.88403881249157, 100.00000000042934
98.88403881249157, 100.00000000042934
98.88403881249157, 100.00000000042934
98.80340267340326, 100.00000000056637
98.80340267340326, 100.00000000056637
98.80340267340326, 100.00000000056637
98.80340267340326, 100.00000000056637
98.80340267340326, 100.00000000056637
98.80340267340326, 100.00000000056637
98.72148078949394, 100.00000000073648
98.72148078949394, 100.00000000073648
98.72148078949394, 100.00000000073648
98.72148078949394, 100.00000000073648
98.72148078949394, 100.00000000073648
98.638173952935, 100.00000000094565
98.638173952935, 100.00000000094565
98.638173952935, 100.00000000094565
98.638173952935, 100.00000000094565
98.638173952935, 100.00000000094565
98.638173952935, 100.00000000094565
98.5533799150179, 100.00000000120085
98.5533799150179, 100.00000000120085
98.5533799150179, 100.00000000120085
98.5533799150179, 100.00000000120085
98.5533799150179, 100.00000000120085
98.5533799150179, 100.00000000120085
98.46699313894199, 100.00000000150997
98.46699313894199, 100.00000000150997
98.46699313894199, 100.00000000150997
98.46699313894199, 100.00000000150997
98.46699313894199, 100.00000000150997
98.37890454261478, 100.00000000188219
98.37890454261478, 100.00000000188219
98.37890454261478, 100.00000000188219
98.37890454261478, 100.00000000188219
98.37890454261478, 100.00000000188219
98.37890454261478, 100.00000000188219
98.28900123022017, 100.0000000023279
98.28900123022017, 100.0000000023279
98.28900123022017, 100.0000000023279
98.28900123022017, 100.0000000023279
98.28900123022017, 100.0000000023279
98.19716621063398, 100.00000000285912
98.19716621063398, 100.00000000285912
98.19716621063398, 100.00000000285912
98.19716621063398, 100.00000000285912
98.19716621063398, 100.00000000285912
98.19716621063398, 100.00000000285912
98.10327810388644, 100.0000000034896
98.10327810388644, 100.0000000034896
98.10327810388644, 100.0000000034896
98.10327810388644, 100.0000000034896
98.10327810388644, 100.0000000034896
98.00721083270099, 100.00000000423512
98.00721083270099, 100.00000000423512
98.00721083270099, 100.00000000423512
98.00721083270099, 100.00000000423512
98.00721083270099, 100.00000000423512
98.00721083270099, 100.00000000423512
97.90883329913953, 100.00000000511375
97.90883329913953, 100.00000000511375
97.90883329913953, 100.00000000511375
97.90883329913953, 100.00000000511375
97.90883329913953, 100.00000000511375
97.80800904540096, 100.00000000614631
97.80800904540096, 100.00000000614631
97.80800904540096, 100.00000000614631
97.80800904540096, 100.00000000614631
97.80800904540096, 100.00000000614631
97.80800904540096, 100.00000000614631
97.70459589707937, 100.00000000735665
97.70459589707937, 100.00000000735665
97.70459589707937, 100.00000000735665
97.70459589707937, 100.00000000735665
97.70459589707937, 100.00000000735665
97.59844558838611, 100.00000000877213
97.59844558838611, 100.00000000877213
97.59844558838611, 100.00000000877213
97.59844558838611, 100.00000000877213
97.59844558838611, 100.00000000877213
97.59844558838611, 100.00000000877213
97.48940336784119, 100.00000001042427
97.48940336784119, 100.00000001042427
