v
99.9984493728926
99.99224733145738
99.98604600114652
99.97984533503583
99.97364528637135
99.9674458098341
99.96124686110849
99.95504839769094
99.94885037897335
99.94265276644683
99.93645552434383
99.93025861942172
99.92406202188256
99.91786570516066
99.91166964661251
99.90547382746885
99.89927823337355
99.89308285470706
99.88688768672003
99.88069273004666
99.87449799071598
99.86830348083515
99.86210921845907
99.85591522830786
99.8497215418829
99.84352819770493
99.83733524180491
99.83114272765559
99.82495071711897
99.81875927994426
99.81256849487089
99.8063784493005
99.80018923985537
99.79400097292574
99.7878137642179
99.78162774011679
99.77544303694032
99.76925980194838
99.76307819329901
99.75689838051156
99.7507205446442
99.74454487850602
99.74271839117023
99.75231705324413
99.76191828284843
99.77152181372283
99.78112740790186
99.79073485454529
99.80034396869688
99.80995459037464
99.81956658316108
99.82917983329867
99.83879424847925
99.8484097567939
99.85802630537404
99.86764385955264
99.87726240156927
99.88688192943752
99.89650245579207
99.90612400686103
99.91574662107479
99.92537034845007
99.93499524872905
99.94462139090629
99.95424885157021
99.96387771420328
99.97350806767511
99.98314000534552
99.99277362380889
